Date,Open,High,Low,Close,Adj Close,Volume
2006-03-20,2.329286,2.337857,2.108214,2.141429,1.822610,5796509600
2006-03-27,2.155357,2.271786,2.059643,2.240000,1.906505,7031236800
2006-04-03,2.273929,2.573214,2.180357,2.492500,2.121413,8190131600
2006-04-10,2.510357,2.533214,2.350357,2.373929,2.020495,3317403600
2006-04-17,2.375357,2.500000,2.298214,2.394286,2.037821,5058785200
2006-04-24,2.387500,2.546429,2.339286,2.513929,2.139651,3552962000
2006-05-01,2.527500,2.603214,2.470000,2.567500,2.185247,3633366800
2006-05-08,2.606786,2.635714,2.387857,2.417857,2.057882,3040870000
2006-05-15,2.406071,2.442143,2.243571,2.303929,1.960917,3864420000
2006-05-22,2.281071,2.328214,2.198571,2.269643,1.931734,3225742800
2006-05-29,2.260357,2.260714,2.096071,2.202143,1.874284,3472674800
2006-06-05,2.183929,2.198571,2.041071,2.115714,1.800724,4255650000
2006-06-12,2.121429,2.133571,2.024643,2.055714,1.749656,4705050000
2006-06-19,2.065357,2.148929,2.035714,2.101071,1.788260,3866682400
2006-06-26,2.113214,2.115000,1.978929,2.045357,1.740841,3480946000
2006-07-03,2.054286,2.077857,1.952500,1.978571,1.683998,2145581200
2006-07-10,1.989286,2.017500,1.791429,1.809643,1.540220,4524640400
2006-07-17,1.847500,2.199643,1.844643,2.168571,1.845710,6279772800
2006-07-24,2.187857,2.345714,2.158214,2.342500,1.993745,3636906000
2006-07-31,2.386786,2.500000,2.320000,2.439286,2.076121,4849286400
2006-08-07,2.418571,2.485714,2.235000,2.273214,1.934774,4674504800
2006-08-14,2.287500,2.452143,2.271429,2.425357,2.064266,3477759600
2006-08-21,2.403571,2.466071,2.362500,2.455357,2.089799,2838603600
2006-08-28,2.446429,2.451786,2.325714,2.442143,2.078553,3348828000
2006-09-04,2.463214,2.627500,2.448214,2.590000,2.204396,4150440000
2006-09-11,2.586786,2.677857,2.550714,2.646429,2.252424,5563532800
2006-09-18,2.635714,2.716429,2.592143,2.607143,2.218987,3697355200
2006-09-25,2.636071,2.777857,2.632857,2.749286,2.339968,3901735600
2006-10-02,2.682143,2.720000,2.612857,2.650714,2.256071,3483272800
2006-10-09,2.635714,2.745714,2.592857,2.679286,2.280389,2818718000
2006-10-16,2.685357,2.856786,2.639643,2.855357,2.430246,4275916400
2006-10-23,2.856786,2.950000,2.848214,2.871786,2.444230,2808657600
2006-10-30,2.856786,2.917143,2.778214,2.796071,2.379787,2509956400
2006-11-06,2.819643,3.024643,2.801071,2.968571,2.526604,2948344000
2006-11-13,2.972143,3.082143,2.951429,3.066071,2.609589,2855316800
2006-11-20,3.050000,3.324286,3.042857,3.272500,2.785285,2384079600
2006-11-27,3.303929,3.327143,3.196429,3.261429,2.775862,4933658800
2006-12-04,3.281429,3.297500,3.103571,3.152143,2.682847,3799664400
2006-12-11,3.175000,3.214286,3.054643,3.132857,2.666432,3955722400
2006-12-18,3.129643,3.142857,2.914286,2.935714,2.498640,3717576800
2006-12-25,2.933929,3.050000,2.741786,3.030000,2.578889,4622749600
2007-01-01,3.081786,3.092143,2.925000,3.037500,2.585272,2920321600
2007-01-08,3.070000,3.492857,3.041071,3.379286,2.876173,9852228400
2007-01-15,3.417143,3.485714,3.147143,3.160714,2.690141,6619415600
2007-01-22,3.183571,3.184286,3.035357,3.049286,2.595303,5482111600
2007-01-29,3.082143,3.094643,2.989286,3.026786,2.576154,3621576000
2007-02-05,3.010714,3.089643,2.959286,2.973929,2.531166,4049642800
2007-02-12,3.015357,3.058571,2.986786,3.029643,2.578584,2576568400
2007-02-19,3.023214,3.243214,3.005714,3.181071,2.707468,3129134400
2007-02-26,3.208571,3.214286,2.964286,3.050357,2.596214,4956666400
2007-03-05,3.067500,3.177500,3.062857,3.141786,2.674033,3151218000
2007-03-12,3.145357,3.235714,3.140000,3.199643,2.723275,3525088000
2007-03-19,3.222857,3.370000,3.199643,3.340000,2.842735,2901150000
2007-03-26,3.356786,3.458214,3.293929,3.318214,2.824192,4065658800
2007-04-02,3.362143,3.401071,3.322143,3.381429,2.877996,1918226800
2007-04-09,3.400357,3.403571,3.216429,3.222857,2.743033,2691444000
2007-04-16,3.234643,3.296429,3.200000,3.248929,2.765224,2773691200
2007-04-23,3.271071,3.660714,3.260714,3.568571,3.037276,5459868400
2007-04-30,3.574643,3.628571,3.519643,3.600357,3.064330,2612243200
2007-05-07,3.610000,3.897500,3.607500,3.883571,3.305378,4214266000
2007-05-14,3.915000,3.951429,3.693571,3.929286,3.344288,4089864800
2007-05-21,3.939643,4.107143,3.930357,4.057857,3.453717,3643998400
2007-05-28,4.087500,4.363214,4.024643,4.228571,3.599015,4306467200
2007-06-04,4.236786,4.557500,4.210714,4.446071,3.784133,6076462000
2007-06-11,4.500000,4.505357,4.121429,4.303571,3.662849,6806662800
2007-06-18,4.402857,4.470714,4.311429,4.392857,3.738842,4250064000
2007-06-25,4.435357,4.467500,4.240000,4.358571,3.709661,5261090800
2007-07-02,4.323214,4.762143,4.260714,4.725000,4.021534,4485090400
2007-07-09,4.727857,4.923214,4.600357,4.918929,4.186591,4684814400
2007-07-16,4.942500,5.149286,4.858571,5.133929,4.369580,4303594400
2007-07-23,5.118214,5.318571,4.791071,5.137500,4.372620,7675693200
2007-07-30,5.154643,5.194643,4.563214,4.708929,4.007854,6151370400
2007-08-06,4.746429,4.901429,4.296429,4.464286,3.799636,5219348400
2007-08-13,4.582857,4.619643,3.986429,4.359286,3.710268,5546522800
2007-08-20,4.427143,4.834643,4.303571,4.832143,4.112725,4946802000
2007-08-27,4.763929,4.987500,4.522500,4.945714,4.209388,5366135600
2007-09-03,4.997857,5.208571,4.642857,4.706071,4.005423,6976902800
2007-09-10,4.892500,4.978571,4.776786,4.957500,4.219419,4745977600
2007-09-17,4.963929,5.166071,4.914286,5.148214,4.381739,4715062800
2007-09-24,5.240357,5.535714,5.237500,5.481071,4.665040,4493280400
2007-10-01,5.522500,5.770714,5.461786,5.766071,4.907609,3922086000
2007-10-08,5.838929,6.138571,5.471786,5.973214,5.083912,5239973200
2007-10-15,5.999286,6.236786,5.839286,6.086429,5.180271,5388829600
2007-10-22,6.083929,6.735714,6.070000,6.596429,5.614341,6413624000
2007-10-29,6.623214,6.790000,6.428571,6.709643,5.710700,4120429600
2007-11-05,6.617500,6.881429,5.900357,5.906071,5.026764,6169990400
2007-11-12,5.902857,6.341786,5.379643,5.942500,5.057771,7828584400
2007-11-19,5.932143,6.155357,5.789286,6.126429,5.214316,4381638800
2007-11-26,6.199643,6.703571,6.071786,6.507857,5.538958,6012426000
2007-12-03,6.495000,6.963929,6.321071,6.939286,5.906154,4593548400
2007-12-10,6.913929,7.029643,6.634286,6.799643,5.787301,4597894000
2007-12-17,6.811429,6.925357,6.378571,6.925357,5.894299,4842793200
2007-12-24,6.965357,7.248571,6.956786,7.136786,6.074250,2679110000
2007-12-31,7.125000,7.160714,6.388929,6.430357,5.472996,3916410400
2008-01-07,6.473214,6.557143,6.010714,6.167500,5.249273,8125152000
2008-01-14,6.340000,6.407857,5.596429,5.762857,4.904873,9139776800
2008-01-21,5.287857,5.713571,4.505000,4.643214,3.951923,9368329600
2008-01-28,4.577143,4.880357,4.516071,4.776786,4.065610,6174296800
2008-02-04,4.793214,4.853571,4.188214,4.481429,3.814227,7052852800
2008-02-11,4.571786,4.678571,4.415000,4.451071,3.788388,5251344000
2008-02-18,4.499643,4.526786,4.138214,4.266429,3.631236,4440478000
2008-02-25,4.235357,4.721429,4.122857,4.465000,3.800243,7110535600
2008-03-03,4.444286,4.553571,4.214286,4.366071,3.716044,7304424400
2008-03-10,4.356429,4.653571,4.263214,4.521786,3.848576,5641904800
2008-03-17,4.376786,4.796071,4.376786,4.759643,4.051020,4197043200
2008-03-24,4.786071,5.205000,4.772857,5.107500,4.347087,5015836000
2008-03-31,5.116786,5.525357,5.090000,5.467143,4.653186,4751586000
2008-04-07,5.576071,5.703214,5.228571,5.255000,4.472628,5211858400
2008-04-14,5.241786,5.795000,5.162143,5.751429,4.895146,4069931600
2008-04-21,5.793214,6.110714,5.646071,6.061786,5.159297,6671456400
2008-04-28,6.062500,6.497143,6.040357,6.462143,5.500048,4759874000
2008-05-05,6.497143,6.721429,6.447857,6.551786,5.576346,4502719200
2008-05-12,6.614643,6.865714,6.530357,6.700714,5.703100,4197600400
2008-05-19,6.709286,6.738929,6.142857,6.470357,5.507041,5186980400
2008-05-26,6.526786,6.769286,6.494286,6.741071,5.737450,2791255600
2008-06-02,6.735714,6.783929,6.512143,6.630000,5.642915,3879212400
2008-06-09,6.599643,6.670714,5.903929,6.156071,5.239545,6645175600
2008-06-16,6.117857,6.512143,6.038214,6.259643,5.327698,4443171600
2008-06-23,6.240714,6.386786,5.862500,6.074643,5.170239,3824038400
2008-06-30,6.078214,6.337500,5.857143,6.075714,5.171152,3156358800
2008-07-07,6.184286,6.461071,6.107143,6.163571,5.245929,4375218400
2008-07-14,6.401429,6.403571,5.892857,5.898214,5.020078,4299828400
2008-07-21,5.960714,6.013214,5.233214,5.790000,4.927974,5775086800
2008-07-28,5.797857,5.802500,5.487500,5.595000,4.762006,3372104400
2008-08-04,5.592857,6.058929,5.461071,6.055357,5.153825,3458677600
2008-08-11,6.073929,6.444643,6.059643,6.276429,5.341985,3989482000
2008-08-18,6.270357,6.350357,6.136071,6.313929,5.373902,2654526000
2008-08-25,6.291071,6.294643,6.037143,6.054643,5.153218,2438430400
2008-09-01,6.157143,6.196429,5.630357,5.720714,4.869007,3045868000
2008-09-08,5.877500,5.888929,5.214286,5.319286,4.527341,5028310000
2008-09-15,5.072500,5.274643,4.310000,5.032500,4.283252,6428055200
2008-09-22,4.997857,5.008929,4.392857,4.580000,3.898123,5316589600
2008-09-29,4.272143,4.274286,3.380357,3.466786,2.950644,9448986400
2008-10-06,3.284286,3.625000,3.035714,3.457143,2.942438,10030613600
2008-10-13,3.733929,4.157143,3.067500,3.478571,2.960675,8846994800
2008-10-20,3.563571,3.616071,3.218214,3.442143,2.929671,9257127600
2008-10-27,3.395357,4.006786,3.280714,3.842500,3.270422,8091728400
2008-11-03,3.783214,3.992500,3.418571,3.508571,2.986208,6127402400
2008-11-10,3.577500,3.585714,3.072143,3.222857,2.743033,6786690400
2008-11-17,3.160000,3.270714,2.826429,2.949286,2.510191,6830208000
2008-11-24,3.043214,3.401786,3.030000,3.309643,2.816898,3875160800
2008-12-01,3.260714,3.436786,3.089286,3.357143,2.857326,5546335200
2008-12-08,3.474286,3.700000,3.304643,3.509643,2.987122,5408477200
2008-12-15,3.428214,3.445714,3.143571,3.214286,2.735739,4938460800
2008-12-22,3.215000,3.215357,3.019643,3.064643,2.608373,2059430800
2008-12-29,3.090000,3.251429,3.025714,3.241071,2.758535,3007158000
2009-01-05,3.327500,3.470357,3.215714,3.235000,2.753368,4444314000
2009-01-12,3.230714,3.249643,2.858929,2.940357,2.502592,5317037600
2009-01-19,2.926071,3.214286,2.792857,3.155714,2.685886,4182483200
2009-01-26,3.173571,3.392857,3.153571,3.218929,2.739690,3415890800
2009-02-02,3.182143,3.571429,3.175000,3.561429,3.031198,3402434000
2009-02-09,3.571429,3.678571,3.420357,3.541429,3.014175,3665211200
2009-02-16,3.459643,3.465714,3.178571,3.257143,2.772215,3036138000
2009-02-23,3.273214,3.318571,3.089643,3.189643,2.714764,3763667600
2009-03-02,3.147143,3.313214,2.940357,3.046429,2.592872,3954720000
2009-03-09,3.006429,3.471429,2.948929,3.426071,2.915992,3758554800
2009-03-16,3.447500,3.695714,3.363571,3.628214,3.088039,3575695200
2009-03-23,3.668214,3.927857,3.633929,3.816071,3.247928,3062752000
2009-03-30,3.732500,4.147500,3.664643,4.142500,3.525757,3110856000
2009-04-06,4.105000,4.285714,4.045714,4.270357,3.634579,2181032000
2009-04-13,4.286071,4.437500,4.134286,4.407857,3.751607,2347682400
2009-04-20,4.347500,4.542857,4.235714,4.425000,3.766200,3361839600
2009-04-27,4.389286,4.569643,4.380714,4.544286,3.867725,2290663200
2009-05-04,4.580000,4.767857,4.509286,4.613929,3.926999,2480892400
2009-05-11,4.548929,4.677143,4.263571,4.372143,3.721212,2425505600
2009-05-18,4.418929,4.618214,4.341786,4.375000,3.723643,1925792400
2009-05-25,4.455714,4.853571,4.448214,4.850357,4.128228,2227436400
2009-06-01,4.873929,5.228571,4.857143,5.166786,4.397545,2657272800
2009-06-08,5.136429,5.162857,4.858571,4.891786,4.163489,3385149600
2009-06-15,4.857500,4.982143,4.804643,4.981429,4.239786,2775505600
2009-06-22,5.023929,5.127143,4.745714,5.087143,4.329761,2855804000
2009-06-29,5.123571,5.166429,4.992500,5.000714,4.256200,1786498000
2009-07-06,4.953571,4.988571,4.800714,4.947143,4.210605,2324515200
2009-07-13,4.983571,5.429286,4.911786,5.419643,4.612757,2312060800
2009-07-20,5.473929,5.714286,5.348214,5.713929,4.863231,3449737200
2009-07-27,5.720357,5.892857,5.616429,5.835357,4.966580,2071165600
2009-08-03,5.900357,5.978214,5.824643,5.911071,5.031022,1942206000
2009-08-10,5.916429,6.023929,5.781429,5.956429,5.069626,1846504800
2009-08-17,5.841071,6.048929,5.693571,6.043571,5.143794,2126910800
2009-08-24,6.075714,6.160357,5.886786,6.073214,5.169023,1938165600
2009-08-31,6.005714,6.096429,5.861071,6.082500,5.176928,1813198800
2009-09-07,6.177857,6.231071,6.060714,6.148571,5.233162,1966230000
2009-09-14,6.101071,6.671071,6.080357,6.607857,5.624068,2914660000
2009-09-21,6.581786,6.746429,6.480000,6.513214,5.543516,2384152400
2009-09-28,6.566786,6.692857,6.453571,6.603571,5.620421,2300435200
2009-10-05,6.650000,6.837500,6.581071,6.802500,5.789732,2225370000
2009-10-12,6.822143,6.868571,6.708571,6.716071,5.716170,1816539200
2009-10-19,6.708929,7.453929,6.626786,7.283571,6.199182,4489175600
2009-10-26,7.273929,7.383929,6.720357,6.732143,5.729850,3347072400
2009-11-02,6.778571,6.971071,6.627500,6.940714,5.907369,2368954000
2009-11-09,7.033571,7.321429,7.009286,7.301786,6.214685,2080892800
2009-11-16,7.338571,7.428571,7.062857,7.140000,6.076983,2205033600
2009-11-23,7.250000,7.357143,7.084643,7.163929,6.097351,1375046400
2009-11-30,7.182500,7.241786,6.795714,6.904286,5.876363,2881485600
2009-12-07,6.904286,7.132143,6.738571,6.952500,5.917400,3009384000
2009-12-14,6.977500,7.053929,6.821429,6.979643,5.940502,2265844000
2009-12-21,7.001786,7.476786,6.988214,7.465714,6.354207,1807836800
2009-12-28,7.561429,7.641071,7.439643,7.526071,6.405577,1854266400
2010-01-04,7.622500,7.699643,7.466071,7.570714,6.443573,2572536400
2010-01-11,7.600000,7.607143,7.289286,7.354643,6.259671,2689542800
2010-01-18,7.440357,7.698214,7.041429,7.062500,6.011024,2832082400
2010-01-25,7.232500,7.632500,6.794643,6.859286,5.838064,7074832800
2010-02-01,6.870357,7.150000,6.816071,6.980714,5.941413,3671505600
2010-02-08,6.988929,7.201429,6.928571,7.156429,6.090967,2687333600
2010-02-15,7.212143,7.296786,7.173571,7.202500,6.130179,1818429200
2010-02-22,7.226429,7.327500,6.989643,7.307857,6.219851,2598811600
2010-03-01,7.348214,7.846429,7.337500,7.819643,6.655442,2754354400
2010-03-08,7.857500,8.133214,7.781786,8.092857,6.887979,2768390800
2010-03-15,8.049286,8.087500,7.866071,7.937500,6.755753,2292922800
2010-03-22,7.873929,8.283929,7.862500,8.246429,7.018685,2839790800
2010-03-29,8.321429,8.526071,8.272143,8.427500,7.172800,2101859200
2010-04-05,8.392143,8.640000,8.384643,8.635357,7.349711,2667198800
2010-04-12,8.650000,8.969286,8.611071,8.835714,7.520240,2170644000
2010-04-19,8.822500,9.720714,8.634643,9.672500,8.232444,3878022400
2010-04-26,9.710000,9.730714,9.157500,9.324643,7.936374,3048119200
2010-05-03,9.422857,9.567143,7.116071,8.423571,7.169456,5023144000
2010-05-10,8.937500,9.464286,8.876071,9.065000,7.715388,3846668000
2010-05-17,9.096429,9.233929,8.262500,8.654286,7.365820,5078046400
2010-05-24,8.831429,9.264286,8.470000,9.174286,7.808404,4134796400
2010-05-31,9.274643,9.497857,9.093929,9.141429,7.780438,2973432000
2010-06-07,9.224643,9.255357,8.650000,9.053929,7.705966,4064457600
2010-06-14,9.141429,9.821429,9.071786,9.788214,8.330926,3629189200
2010-06-21,9.917500,9.964643,9.493214,9.525000,8.106905,3526429200
2010-06-28,9.533214,9.633929,8.685714,8.819286,7.506256,4174483600
2010-07-05,8.964286,9.389286,8.791429,9.272143,7.891690,2441258400
2010-07-12,9.233214,9.351786,8.801071,8.925000,7.596230,4430574400
